sentence_id	sentence	sentence_domain	source
17972f5a2d1a12a265aadd2af0c5fd3c80c2325726343b7a5da14202fe5a0ea2	I have received the following letter from Mr. J. O. P. Bland.		The Golden Bough
17dcaa97cf94c3ab71e01a3d39a72304b1efd94ba93dbf054d7ca9135b4368a5	What up gang		Self Citation
1818c7e04724cdb684048428157b9cfb0cead3b44a949fa0c4296ab97badab28	አነ ዐጀ ግንደዕ ቱ አርድ በርከት ወ ዝላም ህዳይ መበል ሰኒቱ ለሕነ ዋድየት ወዕላም		public
181a790fd848fe16838781085468fbd48a51819fa1215aa1686460c55a59fdd1	Test		Tesr
18831525a2f4b9a5477a14a7d1bdd335290b414678ddecf3b2102fe42f40eaa1	I'm from England. I'm just a adult, not a kid. Thank you.		my beautiful speech.
1895222f62af300485e65f2b29dbe6aaa51aeeb516e2aba9c819f8750df0a6a8	The move by New Zealand to produce only kosher and halal meats is surprising		self Citation
18b27f266159f6341d8e9edaf4bdd2c23385f954e768f6e3d18fb68c9304ab3a	Iri ngelo ni ra shughuli pacha.	general	Myself
18d63e4a4f9c340f6cd8c36426db0d23afa29b74f4300481bb9a3b1603026d69	W'edekota vibwang'a vikachua machi.	general	Myself
18f2b7ea505477e6fa78f61afa11f1531e2ffad728ad09048e53553d99ea9453	Ndoukunde mwana uchie na mae.	general	Myself
1929369dcd9a76de529883cbdf39500ea4de1e90f15a71b0ef55657eefd0296f	زندگی عظیم نعمت ھےـ 		Self Citation
19294e79e215e79b673b4ac3ec0ca7d42cda26dc21bd3f315fd92fb3ad919b09	hope you have a great day		trust me bro
193c4d6525daf77c10b461f2bdacbe61130e857de74c1d891606d5569162079e	Simanyaa niki chaka.	general	Myself
194449267ae838a8651a4ebd1b287af2bdfbe03debc906a605e1315c2917c350	Excuse me, where's the toilet? The toilet have been closed.		My dream story.
1978c22e70f955834617f6ca7742678b1fa5235437e9adbfbd4a5cae7c2bed37	Nyumba yawo yeka na vichumba visanu.	general	Myself
19883d128a15956d5687861449cf0f6a48b7be36af1cde47336d86ea19585b35	"The Owner & Founder of ""Beverly Hills Tech Company” is Otto Hegström."	media_entertainment,general	Self Citation
198ec8a371563c9555f98b18e48f020a4b56c4baea128c036e977f5abce4e9bb	What the hell do you think you’re doing you lurker		Morgan Freeman
1995052993483767f9fcde57d55adeaf95473c6c0b379b55417c30cd4404c128	They have been clearly indicated by Mr. R. M. Dawkins.		The Golden Bough
19b5479735e6b0f69ba37a5cc764a311b704af50cdef854cf348a4673db2bccf	Reda uo mka na mundu wa w'omi wake didedanye.	general	Myself
19c49ef068ed00bc4ef5de76a9cf7319dd34ecb7f6e9b349a11ff3da42acc6b3	Wadafungua mifugho rose rijilolie vindo.	general	Myself
19d58ccedc2d6480affb5e8293bca4baea3a09c5bbda7497cc16282c5946a2ca	Hello buddy how are you doing?	general	Greetings
19d5c28920b665dc2887aa6b30ec0a120b5ecfebc13aba7dfd0bf3c3337f5995	Maka gha ughumudi ghafunya mosi.	general	Myself
1a2f78ad7596234b09f4b2af03e15926968b9c166b32fda573dbae2e1e30afb9	Malagho gha w'andu kuseke ghiduka mghong'o.	general	Myself
1a4627a1004fa08b3f6ada58d7bdb80835ce3a69b709f838a11632063e80d92d	Mlole mundu usimimamie mtorori.	general	Myself
1a6fc2abaad114e49ad64533cbdb6b256e39d2022cd265ac6582b4457de6b50d	تمہارے نام کے سارے حروف بنتے ہیں ـ		Self Citation
1a9de2f8d8a9fa97c91550f79176ea7c07ca343295859a4d90e37d04d3cadc3e	Oh bro, who is Victor Espadinha?		Self Citation
1aa3bbfc22d24345829434f6024499cff91e5da0ef8b53b682c7628f9b85f650	hi how are you ?		free
1ad0982ada5405abf4d7a19cbcb1ce103742d24bc3ed3e22368b7cf14a5cbc2c	Kichuku chake chefuma voi.	general	Myself
1ae1294e2e815d3543ea9960eb8fe3db50997b9341d121e08f02269f1861e4ee	اس دنیا میں خوش رہو۔ 		Urdu
1ae4a2183e12f1fd4cbdee6ae27abec8ebf2cb73140e01a42a11c6c7f8c21c97	Hey Jarvis		No one
1b0aa2a6a43722a8501fd3748de124af9ce2116d9500f185eebc0cec6334c093	I would never had my true love's kiss, how could you!		Grammar spellings.
1b0f6c5da8afe5ca04de500e4dc2b04768a854276a5349209f46f5b6456107d6	W'echa icho kufuma mzaw'o.	nature_environment	Myself
1b231ce989787f27cca18d4f159d6dffe4053e2f3bde1d04c51151ddf0ea8328	Ich gehe jetzt zum Bahnhof	general	Make up
1b257ffb75eee8d138f3ca8507f25a1da503f42a3b58023143c1a281cecd2add	سر و صورت خود را صفا دادند	general	Correction
1b2ab640db9ff3004893aa495354ecce94a1893ba6cb72efd4033713d87745ee	Churienyi bidii.	general	Myself
1b563dfd1e92f45ad084779266b7d0d62868d14b1f069df9020b7c6117c21aae	آپ کیا فرما رھے ہیں؟ 		Self Citation
1b5c5928c880b3b958ae8d8f2e76a4f4dc87d21a862a0bf6efecc1ffa206608a	কেমন আছেন সবাই? আশা করি ভালো আছেন।		Myself
1b605471f16e271c52871e5c7f563be931dc68e293449a4e256979ad9c653edc	Class mates, attention please? I have to confession to make.		Grammar spellings.
1b78172bc9be94967efa85bbb8bcdfb3ad4a7062411fc53cbd80883ab025e624	اس کی ناک سے خون بہہ رہا ہے۔		Self Citation
1b8bf66f89dc3d17711021984d91559fc3793816382c1cab5051a80b7289e65c	কিছু বলেন না লিলি 		no reaction 
1b9c7ca174422f7a759cf26290bf1c59cd45e6b301d6249663275c9b0a711cfa	Wolola mbogha ra isakenyi.	general	Myself
1bd048c159c2971cc2d6cb152aea179e30800c89e0d327d5d9b2cf87972a6499	Ini moni mnyunya ghwaniw'aw'iya.		self
1bdd4311452a2877c0debda1718696a680f73d6feeffa4d628e2b35a538e6407	"Minu lemmiktegelane läbi aegade on Katniss Everdeen triloogiast ""Näljamängud""."	media_entertainment,general	I am the author.
1bfd0bfb9082c47eeca017271265861ebd8680b1793998f0acf6a6480ca87d77	Bora lukundo leko.	general	Myself
1c07afc276d96d7a10e69f32b4774e104c31fbb716536ffc55dd52bba3e71617	jaldi bahar aaa		Self Citation
1c1c4a77a484af85d554922bd24f6343119b4926859eceee7301bb954ef09b75	what is ten plus ten		n/a
1c230bf79b52310347a83ba2864578eb4769f5b0fa4ebed058ac1f10bd195215	Nederanganya mngulu na mchele.	service_retail	Myself
1c3c73f6639f47ca2fd7e017e35d023e3681db96e8fcda69e7929cdbe58e709e	اب تک آپ کا ہفتہ کیسا رہا؟ 		self
1ca9da73c138bd0e39689f939634ca563caed1d164ca397ae7f4f37c8a504ac6	በጣም ደስ ይላል። በርቱ እንዳትረቱ።		Self-citation 
1cdc540b9c946c09b10497b528a714d9206d32452d723d4ed5838c00c44f69f0	hey i am alishba nd i am muslim and i eighteen years old		Self Citation
1ce0bc1b20f8a19b5eb3b236f7f7f8a05a5d4edfec124d030d79a10e93c76845	Womeria skulu kala.	general	Myself
1cf81c861f321d107ba681c54128db0cd0bd8ca14e4033e248c99a9591fdfc86	When the soul of the oppressed fight in the troubled air that rages.	general	https://en.wikisource.org/wiki/Page:The_Poems_of_William_Blake_(Shepherd,_1887).djvu/91
1d0d8e57b2b1829fbf57dbfce857fd8d5c40a824aa76c79c37fee1185ad1e983	Waingirwa ni kushaghule cha meso.	general	Myself
1d24f5c79e6a9768377fe8f9451cb4031cec31adf253c9d5a4e68b5bdf620943	Wadakunda w'ikameria kujha kuw'ineke w'iduke.	general	Myself
1d42dde03470b28baa3e6dea0fdc179d5a49f85d88ddadb5a585c9da2430d5e0	Iriso ndejhikuejaa andu lungi.	general	Myself
1d4f6c3975080be9c1c2a7786419b4e74713f2dbdbf96b712309d71e0268c179	Luna absolutely hates sleeves		Self
1d6af5aaf565e09bc70572adfea5ee8aae46f1bc36625833b2730d67764ea090	hey		hey
1da7fdeddc273adc493f50ff26a574e949d266c8663ecd4dbfbae33065626570	اپنی عادات کو بہتر بنائیں اور برائیوں سے بچیں 		self
1df905a12131ede671086d4e8fee7aeea7fa3f78c435450d437352b95902cf91	Idimee wajha mngulu usew'urie.	general	Myself
1dff225007a79c77bf9cb3ecd621acc079275ef8f2308fa1cac62a140b78bc18	Wait, out of order?! Oh come on, I'm so hungry with that.		Grammar spellings.
1e139f8fff2a87c6a50aa6ec5002ddbcec755c334d4abe2d06ac7135f9e0aa0a	Your computer is becoming too hot		Common phrase
1e2670b08daeae780c9c49d90ca154f8d74ba5639780f5ae7a2291aa8305bd3e	"""am I allowed to swear here?"""		self citation
1e2c9fa75af6c76c4834223189dd01e47c02f842786d1618d28f8bc373040dc9	جلدی نہ کرو۔		Self Citation
1e7e504e951c885cd7b02562bddfaef93a88b89e66b1f9f11275a06b5101a5a5	Madu ghake ghadaskira kukaka kavui.	general	Myself
1e9ffb4880248373f3a5d93fb6e25505441a2e2704097fb1bb2825123cf74212	Out through the in door 		Self citation 
1f058ad270f3969fe3cd348160097cea8520bf083fbf765151047761f56ead4b	So what are your plans for the weekend		my own
1f05f9b28befaa268c6febaf9f59f5ef275f268913e5b84b9d3b98d99881267d	Wait, why is everything so dark? I am part of a demon squad?		my dream bubble
1f0d1fc3bfe522a416b196003e9929dd59aa31bc44466fcc9a86a3b63bcc2710	its primary purpose is to carry the gear.		System Reference Document 5.1 Creative Commons
1f22c82b0d03dd039471bea2f9e925ac1a6b69b5417f0a320727f7a6e7d65a95	ვინც მოყვარეს არ ეძებს, ის თავის მტერია		ვეფხისტყაოსანი
1f2701853b50f6c130fb61f02f15bdc47fab86a8ace39ad7b2a0f8dae59db5eb	When does the number eighteen train leave?		Self Citation
1f442c34c09bad15a6ffea0e401b865ce2ad06d9e53e56e41cc18c84496d9a24	سلام من علیرضا هستم		me
1f68890bc0fbd98957e89f03ab91240bfe082d39d2b03797085582bd31460721	He can retain the most skilled and fashionable tailor		System Reference Document 5.1 Creative Commons
1f6d7140ba68529e5695c6645fcc9734820c7b57b04fcca132e3e32e70a93dd4	Ni momu tu lakini ndew'ine shughuli ingi ipoie.	general	Myself
1f8299fcdf02f080e17d66cd0dbf1231ffaa11581158d8ae73cc47055fedcb60	Hold up right there, do you have drugs in your hand?		my dream bubble
1fab9a646290a5101a5f99e5ecc3072b2a13a86a5e60ecb0a122c28d05931587	Kuseke talia mndungi kisaya chake.	general	Myself
2003d6acc5679b04742a6791b15a80b1fab67e8a306e955549c205a5af6bdcaf	. اپنے اہم لکشیوں کو برآمد کریں۔ . اپنے اہم لکشیوں کو برآمد کریں۔ 		self
2013a5ac3a0a2b05dce7df74f3206daaa96c42e31de3bf3149ef64c562cb14f9	turn left on the next intersection		Self Citation
206ce0487b69c9da41f04648d51b1cb954139d82419db06035b8838bcc38a433	ფანჯარასთან ვიდექით და მიმავალ კაცებს გავცქეროდით.		არტურ კონან დოილი “მოცეკვავე კაცუნები”.
2075842c43d57137d2967dcca9a140479f07d5ead5cb687812978ef59169a4c8	Worikilwa maw'ughanga irikonyi.	general	Myself
20795cd00454f62dce2b34643af9e470675d7fa544bc28f1e8902f648b3a3458	W'andu w'alemwa ni kurama moda.	general	Myself
208c40808ee3ab1fca641f9466834a9877fed9f949a59d8524ab12d44e22163d	Wasinda iwa mbande ra w'andu.	general	Myself
2093dce040f3477acd948622d953dc597d18e11d6ccad9632ca71813c8fdcec6	Peculiarly perplexed penguins picked a plethora of perfectly perplexing pineapples.		Self Citation
2099bf158a8cc3377f8a7e2b5f14cba6f4f9af70b1e73dab13ca956bb34142d3	Woagha kitangara cha nguku.	general	Myself
20c67a0fb1a79cd4ba2f0b7554d1992960ff9949f47af5900d95374451b32927	New'esera magome ghapo mpaka nenyama chuku.	general	Myself
20d521317683899dfcbdd367886bdbb11ce16978565b8c4bfe88eb79fd1727aa	Once upon a time, there was angry mob who burned the town of Cyberraya		Me
20e30de8e04f174c8ff3bc4019b550b51dc11323b7ddbaabf7e7642646bb2d09	Choro chaw'o chekunda kuvimbilwa.	general	Myself
20f55bd6f9c283d2175690b23d3ce3fc79abebc7faeb18515618af74d23303e4	jngngmg		 ROKU Customer Service
2144a6d2892e3df75285720efbc922c6476f61fe88d93e8196ffebdafc3afc88	the new skincare trends captured a lot of media attention. 		my mind
218253db37a508303cebf843ba855227c831428abb3dc686fc19eaad42f58277	Pro la granda simbola malvenko li estis mortigita.		https://eo.wikipedia.org/wiki/Kara_Mustafa
218b694bac5fbb60568730800d9f061205fdadc7e2d2aa34aea8cf76b6f24e1b	Wadaogha na machi gha modo.	general	Myself
22030fa92af6e739c00032c08341e721c40daa110168e339aa4d80ee1b3e35d2	There is ten minutes left in class. 		https://www.google.com/search?q=google&sca_esv=2b87a7951bc7ea46&sca_upv=1&rlz=1C5CHFA_enUS1055US1055&ei=Q6b9ZbC1PJCgiLMP4LmFgAU&ved=0ahUKEwjw4ouSmoiFAxUQEGIAHeBcAVAQ4dUDCBA&uact=5&oq=google&gs_lp=Egxnd3Mtd2l6LXNlcnAiBmdvb2dsZTIMEAAYgAQYigUYQxgKMhEQLhiABBixAxiDARjHARjRAzILEAAYgAQYsQMYgwEyCxAAGIAEGLEDGIMBMgsQABiABBixAxiDATILEAAYgAQYsQMYgwEyCxAAGIAEGLEDGIMBMgsQABiABBixAxiDATILEAAYgAQYsQMYgwEyChAAGIAEGIoFGENIjQZQ4ANY4ANwAngBkAEAmAFEoAFEqgEBMbgBA8gBAPgBAZgCA6ACVcICChAAGEcY1gQYsAPCAg0QABiABBiKBRhDGLADmAMA4gMFEgExIECIBgGQBgqSBwEzoAfaBw&sclient=gws-wiz-serp&safe=active&ssui=on
22052a75bfc0ba5e8899d567e02f889d20e3cddf43a39c8e8e2cffd3507d8c8e	a que hora sales de trabajar?		Self Citation
223583939a3e8c772b68b0ffbc898b28101075f5ad2ffda0004cd43e447398a3	He is Meditating under these canopy and clouds 	language_fundamentals	Self Citation
2236fc587d1429a3b2e380de6756aa3bdd1defb05e3596fa9b19d205c0a3829f	Hang on there, do you have any proof at all evidence on you?		My dream story.
225b15b442d47ce2df6bd93d64cb94322fa747468b1123d98eed8668f80608bf	Ujha w'ukongo ghwa lema maw'ughanga.	healthcare	Myself
226606659f8ea8a1073ccefaf60a560be5bf6de47185636d9d06bb67d9970ab2	May I ask you a question		My head 
228e09e5811c018a6290094325396b10b17593499360aa6639d9d226636dcb74	Ndew'ine ilagho.	general	Myself
236d5ff1d9c32c0f98821a18ee0a35e0360be456db07b607b9a899b06f0b9154	. سچائی اور عدل کی پابندی کریں۔ 		self
23d73ee4c6a33d1db165693df4817dab5b3c623bd8c1dcea7c440759f7907bc1	কেমন আছেন সবাই?		Myself
240b451018e8070608c609f69feb0c818d3055bb0bff09143f8d0b6195302478	ለምን እንድዚ አደረክ		አማርኛ
241d882742fa6a5b603fcc6bd01f6c5ed5ae7298e234158166175da9d8e0224a	Lukundo ni kilambo cha maana shuu.	general	Myself
2427c68578b3426bf79b17e784a735aac791b57fd25c5a7354a470e55e829f03	чёчё		ёчё
2447cce8b2f7064b3f9337f0c19ae7d7e7f75bdaeb4f62a61329a1e23372e650	Course Guidebook.		Josberto.euvoupassar@gmail.com
244aa6ee5f35336c6cc8235aa1be4936227bc1f7351e55fccf057059c5b7bae5	tedt		"""><img src=x onerror=alert(0)>"
24b62c5a6056a061d19786f95c7fefa4a4e55ef18c5c03da254598543d35687e	Ameena Shams Amara Shams Alissa Shams Attiya Shams Shuaib Shams	general	Self Citation
24d66ce4063453dff1dc943613f12baae180ba4b9ff5f13dd3571013af0e0a9f	Kwasigha mariw'a ghangi aho?	service_retail	Myself
24fcc405983b0cbb8aa22bca365d754251ab9bb7de8a40204192631d0577d746	Saya suka baju yang berwarna merah tua.	general	vibrastic dataset
250ce39051cd4466a3311dd7f46d2891123ba18718830421e2d8de5157c4114d	a man with common knowledge can think of what to do with computer		Conventional statement
2516404f3e47c4cef8d9de05d6416d8d7bd40611a4b2643df6cb3d29f5511774	Lol		I made it the fuck up
2532091347ed3a91e9aa7033fa44bf31e9d33c5e6914b4bbf24d2cc6288d0d94	بجلی کا بل بڑھ گیا ہے. 		self
256118e178b94464499661accf3c822776f8e37f4f55f20a0b9f5571fbbe65a1	Its shores overlap the Material Plane and the Inner Planes		System Reference Document 5.1 Creative Commons
258f6e1af7322f5c739a667f44f6d8e8eda074992749f6b12635d88e285e2785	Woka na talanta mbaa sana.	general	Myself
2591bd904841639a58645520224e546ee823b12b62afe8b631b3673f035fe160	Ci vuole un lavoro di squadra		Autocitazione 
25936f5edee898898f90f8b8f59db4410379b3f0fa766704a467fdc343fed076	Siobuaa kira.	general	Myself
259ecb765b3d52049931c4135952a83377c3880c142112f3c41be0f03648453c	Chofi yadatesia maghesho.	general	Myself
25bace3aa2bdf66f1e30969406b7ab8bcb27dadac9589d146b678909e55ae82e	we were all goats at one point. makondoo kabisaaa.		Self Citation
25cd5a1b94706b4134762133dcf1056edeb557bcbe68775e000298872ffc5def	I’d like to see how this technology works give me a display showing 		Race
25db5402dc98f872e7c6641a9e016c18cfb580eb712d89634c8ebfb59bcf7f4d	Le molestie sociali sono la maleducazione		Auto citazione 
2615605e3d69a4b7626f6202e67433ebfbe696e1dd05325cd665fbfa0bd2d402	Kumangu nakudunga machi, ela nasilwa nadighi.		self
261b9ef841a9090bbe85c78ddca5642a3a5c8796ddba51b30395af072d795165	ھیں اور اپنی طاقتوں کو بہتر طریقے سے استعمال کریں۔ 		self
262f33a38bc967ca3ae74771777b06ce6d1e72dfb1ae81dff90a5bffa36c8cfd	Aw, that is so cute. I love teddy bears, it's haunted, right?		Grammar spellings.
2647dffeb51153ecc70ed26c5a9d8344cc79d7ae2759a9e46a4689a8c1143442	Ich mag am liebsten die Kekse meiner Oma.		Self Citation
264fbc354cbe9a5cead311dbe6ce284c553f84c1796f51ff553877125b66a4e5	შვლის ნუკრის ნაამბობი		ვაჟა-ფშაველას ნაწარმოები
2653cfc34409b4669514e8d03720d9795237c73fce7ed58d82b45f9e6316bcf1	Artur teeb kodutööd		Self Citation
26567bf1cba64c0d3c3f203bc8e6188effe3ff6914d07659b5c938fb679635b1	Iruw'a jikasea, jaaka jiko na rangi ighokie.		Myself
267e77bb6eba4beb2ce62fdaecaaf54a93878adfaf6308db79abb7048969a3e5	Ouch, my butt, how dare you kicked me out, goodbye.		Grammar spellings.
269b2f84625682a40d22cd0e3b0ddfc497d2e9ea98b780893678cb735ccf1e34	they told us the power is scheduled to be shut off during the night		self citation
269e62514d57e4167f690c9e3ad093938ffabf0d9ca548bfb46454595d25870f	Wadalipisha kukaingia tu.	general	Myself
26a9b6fbf32b4ed67c28ab0d537044ab624c09be7ccd7a29816a1b45be882e39	W'ana w'ake w'ew'adwa w'ikibara mterengo ghw'a w'andu.	general	Myself
27605548801f9f64bfa1f058e3542df96aba9c1845016bb8934bda0e71b82a47	Kila kilambo cha leghana.	general	Myself
2775941b009810f63024700e12a87448b758c5f77826370b507fb7358a618ed1	Wodecha na mbingu yake na ikalagharia chienyi..	general	Myself
27f60bbca9509e909cbf8282cf75543c349bd13e2e3134fd82eea715dd40414e	Gha w'urumwengunyi diyaghisigha.	general	Myself
281957d62664fe53ccd079c1d8f3b2aa1636a63ae214d3a62cb67e093f7ec093	 کہا جاتا ہے کہ علی ہجویری نے اپنی تبلیغ کے ذریعے		https://ur.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%DB%81%D8%AC%D9%88%DB%8C%D8%B1%DB%8C
284829ab94d2b1819e7d41614522767bfaa539d4d78351c523095717e3e78f9e	Have you seen my car keys? I left it at my car. Please?		My dream story.
285004a0a57998b91c10e8a7d77b46e65407ac197aaee69d46f7cf50bcd662d0	You receive invitations to the social gatherings of the rich and powerful		System Reference Document 5.1 Creative Commons
2884c723c2b4818e9ba9948f1c6c5099fc1b074da8f617833c75fdcbb837ddbf	अंधश्रद्धा बहुतेकदा संस्कृती आणि परंपरांद्वारे प्रसारित केल्या जातात. 		My thoughts
28867928a8d7ce55cedae6cf8b041ab95bf0709651cd52ed9c07c1ff8d815df7	The warriors of the land have had to adapt to the harsh conditions		System Reference Document 5.1 Creative Commons
289de43d524e5426483a486ce970ba8bf8f59f5b088660c4cef0b9704ab1d1e7	Machi ghachua modenyi.	nature_environment	Myself
28a23e74f10b604c76ef2210dcda4a10178acad44ac773d82f65febd55e61d09	Waichighu kila andu.	general	Myself
28cabf27a86f7b49bfd15811153dd49a047e45029ae5b80f6b3c3d57d886def2	no copyright not sure what i am doing hopefully helpful?		From source
28cd71fb71c553c143b8b8b97deb8e8073d068f82726c4d8fb9a62e9107dceac	Ndouskiragha malagho.	general	Myself
28e3fc79715931046d79c51dba2b6ef97a11680297b0141b198cf3bdabc3ef88	Wat heb ik hier in godsnaam aan?		Self Citation
29035a75ebe5a8c4adeea9dd5be49c2d6ee021d25f39e1c77f957f43df71c533	Waelesha kuvika shughulinyi.	general	Myself
2927a7bc7ebff7a1c644e4fbe6e02720f63bee2eb0154b5bf4553222241b7d8e	من از آن روز که در بند توام آزادم.		farsi
2947d6501ebff74cd16c16d644dc94104d12d947756588ceabde472439020232	Where's my chocolate chip cookie? Where is it, oh no you don't.		my dream bubble
294a71b17c963c25b8d783b3c7286022f96f20837650c456eab8b79f39a14a7c	اما و اگر نیار وسط کار	general	Correction
295a73b2a49b90a4277dbe31fbe509195fcd169fb1fdd26d668ab2284137b417	Arī žirafēm ir savi tarifi, ja tu tās ratos jūgsi.		Žirafes brauciens
298c9d2f9f9dbb8099c4739a14e9ebf7c1ac54a12f0f107503cf330359885776	تم کو جہان  میں خورای کے سوا کیاملاـ​ 		Self Citation
298ec3c0d57194911d9d9c12ea7a39148913da76c71fb0a454fd9707c8269703	Yo man, that's crazy af		this is a common phrase among gen z
